"OTU","Day","test","day","l2fc.threshold","log2FoldChange","p","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7","Rank8","sparsity.threshold","p.adj"
"OTU.3975",2,"greater",2,0.25,-0.294494981314459,0.749724255659783,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Ferruginibacter","uncultured_bacterium",NA,"0.3",1
"OTU.460",2,"greater",2,0.25,-0.0347030852097443,0.634965324583688,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacterineae","Myxococcaceae","Myxococcus","Myxococcus_fulvus","0.3",1
"OTU.1954",2,"greater",2,0.25,0.397279124396983,0.431492549988993,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","480-2","uncultured_bacterium",NA,NA,"0.3",1
"OTU.717",2,"greater",2,0.25,0.786209451220022,0.270068939570987,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Craurococcus","uncultured_bacterium",NA,"0.3",1
"OTU.1050",2,"greater",2,0.25,0.0758727792426308,0.582469525371146,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,"0.3",1
"OTU.1337",2,"greater",2,0.25,-0.460296632625855,0.803779271911156,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA,NA,"0.3",1
"OTU.47",2,"greater",2,0.25,-0.696659366816698,0.983598485356764,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,"0.3",1
"OTU.45",2,"greater",2,0.25,-0.538382891833066,0.866821799452946,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Microvirga","uncultured_bacterium",NA,"0.3",1
"OTU.42",2,"greater",2,0.25,-0.0854562396333485,0.761370115256336,"Bacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus",NA,NA,NA,"0.3",1
"OTU.41",2,"greater",2,0.25,-0.64662811216323,0.932616397772,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacterineae","uncultured","uncultured_bacterium",NA,"0.3",1
"OTU.221",2,"greater",2,0.25,0.169998715698933,0.536764360658781,"Bacteria","Verrucomicrobia","Spartobacteria","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured_bacterium",NA,"0.3",1
"OTU.367",2,"greater",2,0.25,-0.369455176753378,0.850763163820995,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","uncultured_bacterium",NA,"0.3",1
"OTU.363",2,"greater",2,0.25,-0.892300400327333,0.908313008763773,"Unassigned",NA,NA,NA,NA,NA,NA,NA,"0.3",1
"OTU.361",2,"greater",2,0.25,-0.561215249643659,0.85717583214499,"Bacteria","Armatimonadetes",NA,NA,NA,NA,NA,NA,"0.3",1
"OTU.1957",2,"greater",2,0.25,1.62911158611388,0.0328757157192356,"Bacteria","Acidobacteria","Candidatus_Chloracidobacterium","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA,"0.3",0.425780610900344
"OTU.369",2,"greater",2,0.25,0.719405796991094,0.283053895570206,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","uncultured","uncultured_bacterium",NA,"0.3",1
"OTU.3373",2,"greater",2,0.25,-1.19914363050793,0.954828468533879,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Microvirga",NA,NA,"0.3",1
"OTU.148",2,"greater",2,0.25,-1.39678306544008,0.970886444802707,"Bacteria","Armatimonadetes","uncultured_bacterium",NA,NA,NA,NA,NA,"0.3",1
"OTU.149",2,"greater",2,0.25,1.72647912772874,0.0291386675435128,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter",NA,NA,"0.3",0.407174538568561
"OTU.414",2,"greater",2,0.25,-0.884858746278799,0.916024497747895,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae",NA,NA,NA,"0.3",1
"OTU.147",2,"greater",2,0.25,-0.464762391762988,0.943720044412491,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bosea","uncultured_bacterium",NA,"0.3",1
"OTU.144",2,"greater",2,0.25,1.25083727535582,0.115012572490153,"Bacteria","Firmicutes","Clostridia","Clostridiales","Gracilibacteraceae","Lutispora","uncultured_bacterium",NA,"0.3",0.812287232420352
"OTU.143",2,"greater",2,0.25,0.571894289073698,0.257164419362549,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma","uncultured_Bacteroidetes_bacterium",NA,"0.3",1
"OTU.140",2,"greater",2,0.25,0.282689663401415,0.473563534013052,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA,NA,"0.3",1
"OTU.3117",2,"greater",2,0.25,-0.264992571883388,0.728833866093394,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI","Microcoleus",NA,NA,NA,"0.3",1
"OTU.962",2,"greater",2,0.25,0.379598403344328,0.439369616718602,"Bacteria","Planctomycetes","Phycisphaerae","WD2101_soil_group","uncultured_bacterium",NA,NA,NA,"0.3",1
"OTU.562",2,"greater",2,0.25,-0.0672025451088328,0.808490628984892,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI","Microcoleus",NA,NA,NA,"0.3",1
"OTU.563",2,"greater",2,0.25,-0.710211492723912,0.867633592823782,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","uncultured","uncultured_bacterium",NA,"0.3",1
"OTU.564",2,"greater",2,0.25,-0.644199715013357,0.921105527465685,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Craurococcus","uncultured_bacterium",NA,"0.3",1
"OTU.569",2,"greater",2,0.25,-0.40744486995082,0.779626123176458,"Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Flavobacterium","uncultured_Bacteroidetes_bacterium",NA,"0.3",1
"OTU.2738",2,"greater",2,0.25,-0.090718368694524,0.654235793361507,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Porphyrobacter",NA,NA,"0.3",1
"OTU.891",2,"greater",2,0.25,2.19517998188948,0.00789420995075036,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Hydrotalea",NA,NA,"0.3",0.167673019353938
"OTU.897",2,"greater",2,0.25,-0.402533649623466,0.789246206128422,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured_bacterium",NA,"0.3",1
"OTU.787",2,"greater",2,0.25,-1.24056112281317,0.963238518205568,"Bacteria","Chloroflexi","TK10","uncultured_Chloroflexi_bacterium",NA,NA,NA,NA,"0.3",1
"OTU.1193",2,"greater",2,0.25,-0.726419224563653,0.89077773676618,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,"0.3",1
"OTU.296",2,"greater",2,0.25,-0.126684803878933,0.671845072201412,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","uncultured","uncultured_bacterium",NA,"0.3",1
"OTU.831",2,"greater",2,0.25,-0.512646842747178,0.837612420603746,"Bacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinomycetospora",NA,NA,NA,"0.3",1
"OTU.55",2,"greater",2,0.25,1.6723411014959,0.0145280254719264,"Bacteria","Acidobacteria","Candidatus_Chloracidobacterium",NA,NA,NA,NA,NA,"0.3",0.261504458494675
"OTU.54",2,"greater",2,0.25,1.81341447342922,0.00651506607804905,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia-Shigella","uncultured_bacterium",NA,"0.3",0.157250003974729
"OTU.57",2,"greater",2,0.25,1.40263285161963,0.000444290359096338,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","uncultured","uncultured_bacterium",NA,"0.3",0.0330072253105091
"OTU.51",2,"greater",2,0.25,-1.09139136860916,0.972816663165934,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Devosia",NA,NA,"0.3",1
"OTU.50",2,"greater",2,0.25,-0.413215801466904,0.91713473691668,"Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","uncultured_bacterium",NA,"0.3",1
"OTU.53",2,"greater",2,0.25,-1.23874731346695,0.999084685655379,"Bacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Geodermatophilus",NA,NA,NA,"0.3",1
"OTU.52",2,"greater",2,0.25,0.155224909164292,0.591373419817128,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI","Crinalium","uncultured_cyanobacterium",NA,NA,"0.3",1
"OTU.311",2,"greater",2,0.25,-0.67953420209732,0.856422039698188,"Bacteria","Chloroflexi","AKIW781","uncultured_Chloroflexi_bacterium",NA,NA,NA,NA,"0.3",1
"OTU.310",2,"greater",2,0.25,-0.143689078802408,0.68839696364101,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter",NA,NA,"0.3",1
"OTU.317",2,"greater",2,0.25,-0.391279780553877,0.821529300682218,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA,NA,"0.3",1
"OTU.316",2,"greater",2,0.25,-1.52273461951412,0.989784273143831,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","JG34-KF-161","uncultured_bacterium",NA,NA,"0.3",1
"OTU.314",2,"greater",2,0.25,-0.551324630051817,0.835507378014219,"Bacteria","Armatimonadetes","uncultured_bacterium",NA,NA,NA,NA,NA,"0.3",1
"OTU.318",2,"greater",2,0.25,-0.645400303604772,0.863563844102926,"Bacteria","Chloroflexi","AKIW781","uncultured_bacterium",NA,NA,NA,NA,"0.3",1
"OTU.1673",2,"greater",2,0.25,1.75783641424031,0.00446288339797008,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","uncultured_bacterium",NA,"0.3",0.128096815368763
"OTU.429",2,"greater",2,0.25,-1.349746126269,0.977416506223689,"Bacteria","Chloroflexi","Chloroflexales","Chloroflexaceae","Roseiflexus","uncultured_Chloroflexi_bacterium",NA,NA,"0.3",1
"OTU.138",2,"greater",2,0.25,1.40338931510557,0.0695867983402935,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Sporacetigenium",NA,NA,"0.3",0.6479987943368
"OTU.131",2,"greater",2,0.25,-0.139275359406481,0.675141600190537,"Bacteria","Deinococcus-Thermus","Deinococci","Deinococcales","Trueperaceae","Truepera",NA,NA,"0.3",1
"OTU.422",2,"greater",2,0.25,0.255724139832322,0.496711687583471,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter","uncultured_bacterium",NA,"0.3",1
"OTU.137",2,"greater",2,0.25,-0.75689351323896,0.899577711840399,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum","uncultured_bacterium",NA,"0.3",1
"OTU.959",2,"greater",2,0.25,-0.770455931964065,0.886342146442816,"Bacteria","Actinobacteria","Frankiales","Sporichthyaceae","Sporichthya",NA,NA,NA,"0.3",1
"OTU.559",2,"greater",2,0.25,-0.0558825717801767,0.640339615571649,"Bacteria","Gemmatimonadetes","AT425-EubC11_terrestrial_group","uncultured_bacterium",NA,NA,NA,NA,"0.3",1
"OTU.227",2,"greater",2,0.25,2.8137951923742,0.000422333269663051,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cellulosilyticum","uncultured_bacterium",NA,"0.3",0.0330072253105091
"OTU.224",2,"greater",2,0.25,-0.144191707327821,0.681277085974119,"Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","uncultured_bacterium",NA,"0.3",1
"OTU.222",2,"greater",2,0.25,-0.261131075009048,0.73626164764909,"Bacteria","Actinobacteria","Kineosporiales","Kineosporiaceae","Angustibacter",NA,NA,NA,"0.3",1
"OTU.1706",2,"greater",2,0.25,-1.01003950963776,0.93540496408551,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas",NA,NA,"0.3",1
"OTU.3636",2,"greater",2,0.25,0.0472188497848873,0.662042651123044,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,"0.3",1
"OTU.597",2,"greater",2,0.25,0.304083291671659,0.474706199609388,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,"0.3",1
"OTU.2657",2,"greater",2,0.25,-0.843202760104797,0.895830153657088,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter","uncultured_bacterium",NA,"0.3",1
"OTU.2655",2,"greater",2,0.25,-1.11527785142074,0.975763443481099,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae",NA,NA,NA,"0.3",1
"OTU.2092",2,"greater",2,0.25,0.23709243802763,0.50592516147563,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA,"0.3",1
"OTU.117",2,"greater",2,0.25,0.0778389659100752,0.589301536918353,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Ferruginibacter","uncultured_bacterium",NA,"0.3",1
"OTU.1071",2,"greater",2,0.25,-0.0167023175654229,0.63687942059104,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter","uncultured_bacterium",NA,"0.3",1
"OTU.116",2,"greater",2,0.25,-0.329073044148689,0.748123422445633,"Bacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA,NA,NA,"0.3",1
"OTU.444",2,"greater",2,0.25,1.12732025515844,0.117332325580985,"Bacteria","Acidobacteria","DA023","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA,"0.3",0.819782432677673
"OTU.60",2,"greater",2,0.25,-0.704019722646932,0.908083405012103,"Bacteria","Verrucomicrobia","Spartobacteria","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured_bacterium",NA,"0.3",1
"OTU.61",2,"greater",2,0.25,0.879397527802884,0.0695087811412103,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","uncultured_bacterium",NA,"0.3",0.6479987943368
"OTU.62",2,"greater",2,0.25,-0.950086892928477,0.980602860509985,"Bacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes",NA,NA,NA,"0.3",1
"OTU.63",2,"greater",2,0.25,-0.866147579702356,0.99865283456054,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium","uncultured_bacterium",NA,"0.3",1
"OTU.67",2,"greater",2,0.25,-1.05637942798995,0.994641801112102,"Bacteria","Acidobacteria","Order_Incertae_Sedis","Family_Incertae_Sedis","Bryobacter","uncultured_bacterium",NA,NA,"0.3",1
"OTU.4167",2,"greater",2,0.25,2.17365136721435,0.00702855513409465,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","uncultured","uncultured_bacterium",NA,"0.3",0.160817131144891
"OTU.1445",2,"greater",2,0.25,0.165540069598792,0.541043200119126,"Bacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA,NA,NA,NA,"0.3",1
"OTU.1284",2,"greater",2,0.25,-1.83220639007403,0.990687846857712,"Bacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter_agilis",NA,NA,"0.3",1
"OTU.1280",2,"greater",2,0.25,-1.4290229177886,0.979781879595647,"Bacteria","Acidobacteria","Holophagae","iii1-8","uncultured_Acidobacteria_bacterium",NA,NA,NA,"0.3",1
"OTU.3755",2,"greater",2,0.25,-0.341662937833412,0.887905581728805,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,"0.3",1
"OTU.3756",2,"greater",2,0.25,1.35488238449067,0.102540266730124,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia-Shigella","uncultured_bacterium",NA,"0.3",0.77232456218008
"OTU.300",2,"greater",2,0.25,0.501082744570785,0.384570699087818,"Bacteria","Cyanobacteria","SubsectionII","FamilyII","Chroococcidiopsis","uncultured_bacterium",NA,NA,"0.3",1
"OTU.301",2,"greater",2,0.25,-1.04678964761776,0.943009147352059,"Bacteria","Chloroflexi","Thermomicrobia","AKYG1722",NA,NA,NA,NA,"0.3",1
"OTU.303",2,"greater",2,0.25,-0.796302047650152,0.967435992988141,"Bacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Modestobacter","uncultured_bacterium",NA,NA,"0.3",1
"OTU.304",2,"greater",2,0.25,1.34343479447324,0.0841611394795613,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA,"0.3",0.707152823041819
"OTU.306",2,"greater",2,0.25,0.10415920961836,0.574350823949903,"Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,NA,"0.3",1
"OTU.307",2,"greater",2,0.25,0.462014013158522,0.402007235173693,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","uncultured","uncultured_bacterium",NA,"0.3",1
"OTU.308",2,"greater",2,0.25,-0.533279639986986,0.875454482728416,"Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus",NA,NA,"0.3",1
"OTU.309",2,"greater",2,0.25,-0.933976538572231,0.919860688238078,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Family_Incertae_Sedis","Geminicoccus",NA,NA,"0.3",1
"OTU.128",2,"greater",2,0.25,1.18794976722189,0.126658632034042,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Rhodocytophaga","uncultured_Bacteroidetes_bacterium",NA,"0.3",0.851338400127547
"OTU.2404",2,"greater",2,0.25,0.891935174557602,0.0364506280223499,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Incertae_Sedis","Bacillus",NA,"0.3",0.450122871624832
"OTU.123",2,"greater",2,0.25,-0.666214837021725,0.915869155047119,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Derxia","uncultured_Derxia_sp.",NA,"0.3",1
"OTU.125",2,"greater",2,0.25,-0.950081461435048,0.961484066291743,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,"0.3",1
"OTU.127",2,"greater",2,0.25,-0.860617437735053,0.940073705519923,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,"0.3",1
"OTU.238",2,"greater",2,0.25,-0.13328798961743,0.756918927903109,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,"0.3",1
"OTU.2538",2,"greater",2,0.25,-0.74617666879168,0.964466750116641,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Microvirga","uncultured_bacterium",NA,"0.3",1
"OTU.541",2,"greater",2,0.25,-0.0517014891591609,0.646266963572642,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Altererythrobacter",NA,NA,"0.3",1
"OTU.231",2,"greater",2,0.25,-0.196731772463932,0.739440531236845,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured_bacterium",NA,"0.3",1
"OTU.233",2,"greater",2,0.25,0.958545931957218,0.157671499638084,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","uncultured",NA,NA,"0.3",0.925122279644451
"OTU.432",2,"greater",2,0.25,0.688293967112108,0.297049223764465,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas",NA,NA,"0.3",1
"OTU.1770",2,"greater",2,0.25,0.85899445091166,0.235567386960843,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum","uncultured_bacterium",NA,"0.3",1
"OTU.1065",2,"greater",2,0.25,1.18162126114891,0.142793405499508,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Hydrocarboniphaga","uncultured_bacterium",NA,"0.3",0.878356088353139
"OTU.76",2,"greater",2,0.25,-1.75410611973367,0.989834423922307,"Bacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Crossiella","uncultured_bacterium",NA,NA,"0.3",1
"OTU.75",2,"greater",2,0.25,1.2582384169954,0.0062909171624424,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","uncultured_bacterium",NA,"0.3",0.155371023872415
"OTU.73",2,"greater",2,0.25,-0.868985589606545,0.96524000333776,"Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","uncultured_bacterium",NA,"0.3",1
"OTU.72",2,"greater",2,0.25,-0.328797691371223,0.773243901389366,"Bacteria","Armatimonadetes","uncultured_bacterium",NA,NA,NA,NA,NA,"0.3",1
"OTU.78",2,"greater",2,0.25,1.23218249445339,0.0267714977032226,"Bacteria","Acidobacteria","Candidatus_Chloracidobacterium","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA,"0.3",0.386317467770006
"OTU.818",2,"greater",2,0.25,-0.534083522624193,0.843124752389466,"Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA,NA,"0.3",1
"OTU.420",2,"greater",2,0.25,-0.624608250454919,0.898031400537487,"Bacteria","Armatimonadetes","Armatimonadia","Armatimonadales","uncultured_bacterium",NA,NA,NA,"0.3",1
"OTU.2438",2,"greater",2,0.25,-1.79226124088095,0.996296133900174,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,"0.3",1
